DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
171318764,08/20/2017 12:00:00 AM,08/20/2017 12:00:00 AM,2120,13,Newton,1321,1,210,ROBBERY,0916 0303 0330 0334 0449 0355 0341,36,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,43RD,GRAND,34.0289,-118.2686
170515102,08/26/2017 12:00:00 AM,08/26/2017 12:00:00 AM,0600,05,Harbor,0522,1,210,ROBBERY,0202 0316 0330 0344 0355 0432 0916 1309 0354,54,M,H,108,PARKING LOT,113,SIMULATED GUN,AA,Adult Arrest,210,,,,600 W  ANAHEIM                      ST,,33.7796,-118.2689
170507994,03/28/2017 12:00:00 AM,03/28/2017 12:00:00 AM,2130,05,Harbor,0506,1,210,ROBBERY,0330 0342 0344 0353 0418 0432 0443 0916 1305 1309,23,M,H,108,PARKING LOT,113,SIMULATED GUN,IC,Invest Cont,210,910,,,1600 W  CARSON                       ST,,33.8315,-118.3065
172006891,02/26/2017 12:00:00 AM,02/26/2017 12:00:00 AM,1230,20,Olympic,2026,1,210,ROBBERY,0305 0342 0344 0354 0416 0417 0419 0446 0906 0916,24,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,400 S  VERMONT                      AV,,34.0672,-118.2941
171811623,05/12/2017 12:00:00 AM,05/11/2017 12:00:00 AM,0030,18,Southeast,1822,1,210,ROBBERY,0605 0216 1822 0429 1317 0916,19,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,95TH                         ST,FIGUEROA                     ST,33.9501,-118.2827
171914888,07/16/2017 12:00:00 AM,07/16/2017 12:00:00 AM,2015,19,Mission,1971,1,210,ROBBERY,0418 0421 0422 1309 0448 0411 0446 1305 0417 0916,25,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210,998,,,9000    ORION                        AV,,34.2338,-118.472
171612681,08/04/2017 12:00:00 AM,08/04/2017 12:00:00 AM,0045,16,Foothill,1621,1,210,ROBBERY,0916 0334 0344 0337 0302 0416 1311,18,F,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,10700    LAUREL CANYON                BL,,34.2627,-118.4347
171806035,02/07/2017 12:00:00 AM,02/06/2017 12:00:00 AM,2310,18,Southeast,1839,1,210,ROBBERY,0916 0429 0416 0330 0444,51,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,10800 S  MONA                         BL,,33.939,-118.2314
171601263,11/24/2017 12:00:00 AM,11/24/2017 12:00:00 AM,1800,16,Foothill,1651,1,210,ROBBERY,0416 0906 1402 1816 1822 0411 1310 1311 0342 0916,65,M,A,104,DRIVEWAY,212,BOTTLE,AA,Adult Arrest,210,998,,,13000    MONTAGUE                     ST,,34.2445,-118.4155
171309631,04/03/2017 12:00:00 AM,04/01/2017 12:00:00 AM,1130,13,Newton,1331,1,210,ROBBERY,1402 0907 0334 0449 0330 0916 0429 0421 0354 1822,32,M,H,101,STREET,513,STUN GUN,AA,Adult Arrest,210,998,,,31ST                         ST,MAIN                         ST,34.021,-118.2723
171405226,01/24/2017 12:00:00 AM,01/24/2017 12:00:00 AM,0130,14,Pacific,1489,1,210,ROBBERY,0916,25,M,W,707,GARAGE/CARPORT,102,HAND GUN,IC,Invest Cont,210,,,,5400 W  99TH                         PL,,33.9468,-118.3755
170312425,05/07/2017 12:00:00 AM,05/07/2017 12:00:00 AM,0630,03,Southwest,0333,1,210,ROBBERY,1822 0344 0334 0916 0330,37,M,B,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,3800 W  36TH                         ST,,34.024,-118.3374
171008740,04/13/2017 12:00:00 AM,04/13/2017 12:00:00 AM,1420,10,West Valley,1039,1,210,ROBBERY,0916 1310 1302 0216 0302 0443 1822,22,M,O,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,WOODLEY,KITTRIDGE,34.1903,-118.4836
171324075,11/13/2017 12:00:00 AM,11/13/2017 12:00:00 AM,1320,13,Newton,1333,1,210,ROBBERY,0330 1310 1302 0432 0916 0202 0207,27,F,H,108,PARKING LOT,113,SIMULATED GUN,IC,Invest Cont,210,,,,700 E  JEFFERSON                    BL,,34.0174,-118.2621
171207861,02/23/2017 12:00:00 AM,02/23/2017 12:00:00 AM,2020,12,77th Street,1268,1,210,ROBBERY,1300 0916 0444 0448,63,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,100 W  83RD                         ST,,33.9642,-118.2739
171808167,03/18/2017 12:00:00 AM,03/17/2017 12:00:00 AM,2245,18,Southeast,1821,1,210,ROBBERY,0916 1310 0334 0344 0400 0906 0421 0302 0330,24,M,H,101,STREET,101,REVOLVER,AA,Adult Arrest,210,,,,95TH,FIGUEROA                     ST,33.9501,-118.2827
171814279,06/30/2017 12:00:00 AM,06/30/2017 12:00:00 AM,2140,18,Southeast,1827,1,210,ROBBERY,2001 0916 1913 0330 1402 0344 1822 1300,23,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,9500    GRAND                        AV,,33.9487,-118.2392
170316067,06/29/2017 12:00:00 AM,06/29/2017 12:00:00 AM,2220,03,Southwest,0399,1,210,ROBBERY,0330 0302 0337 0342 0344 0355 0416 0916 1402 1822,69,M,B,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,W  VERNON                       AV,S  FIGUEROA                     ST,34.0038,-118.2827
170813457,07/28/2017 12:00:00 AM,07/28/2017 12:00:00 AM,1705,08,West LA,0851,1,210,ROBBERY,0916 1310 1240 0344 0906 1309 1816 1805 2004 1402,62,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,210,,,,1700 S  CARMELINA                    AV,,34.0353,-118.4622
171813488,06/17/2017 12:00:00 AM,06/17/2017 12:00:00 AM,0115,18,Southeast,1846,1,210,ROBBERY,0906 0334 1311 0344 0916 1822,38,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,210,,,,IMPERIAL,COMPTON,33.9295,-118.2462
172109725,04/24/2017 12:00:00 AM,04/23/2017 12:00:00 AM,1500,21,Topanga,2136,1,210,ROBBERY,0302 1310 0330 0906 0916,20,M,H,108,PARKING LOT,104,SHOTGUN,IC,Invest Cont,210,510,,,MILWOOD,SHERMAN,34.2029,-118.5943
171019452,12/04/2017 12:00:00 AM,12/02/2017 12:00:00 AM,2300,10,West Valley,1001,1,210,ROBBERY,0916 0302 0330 0377 0380 1822 0355,27,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,AURA                         AV,CANTARA                      ST,34.2195,-118.5547
171204094,01/02/2017 12:00:00 AM,01/02/2017 12:00:00 AM,0730,12,77th Street,1241,1,210,ROBBERY,0916 0330 0400,64,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6100    WEST                         BL,,33.9845,-118.3352
170914341,07/19/2017 12:00:00 AM,07/19/2017 12:00:00 AM,2012,09,Van Nuys,0939,2,755,BOMB SCARE,0404 1815 0916 0421 0432,0,M,W,729,SPECIALTY SCHOOL/OTHER,511,VERBAL THREAT,JO,Juv Other,755,,,,13100    BURBANK                      BL,,34.1721,-118.4181
170412990,07/20/2017 12:00:00 AM,07/20/2017 12:00:00 AM,0930,04,Hollenbeck,0467,1,210,ROBBERY,0344 0916 0330,31,M,H,101,STREET,,,IC,Invest Cont,210,,,,4TH                          ST,MATHEWS                      ST,34.0401,-118.2106
170810501,05/23/2017 12:00:00 AM,05/13/2017 12:00:00 AM,1440,08,West LA,0899,1,210,ROBBERY,1310 1240 0334 0302 1311 0344 1309 0370 0342 0916,27,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,SHERBOURNE,VENICE,34.0319,-118.3829
171616039,10/26/2017 12:00:00 AM,10/21/2017 12:00:00 AM,2200,16,Foothill,1634,1,210,ROBBERY,0416 2000 1814 0418 0916 1309 1414 1816 0906 0330,30,F,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,OSBORNE,FOOTHILL                     BL,34.271,-118.3973
170316319,07/03/2017 12:00:00 AM,07/03/2017 12:00:00 AM,1800,03,Southwest,0361,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2038 0916 1816 0906,0,X,X,101,STREET,,,IC,Invest Cont,902,,,,4000    NICOLET                      AV,,34.0171,-118.3531
171813626,06/20/2017 12:00:00 AM,06/19/2017 12:00:00 AM,2200,18,Southeast,1881,1,210,ROBBERY,1300 1302 1311 0302 0916 1822 0330,48,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,520,,,157TH                        ST,VERMONT,33.8889,-118.2916
171314583,06/16/2017 12:00:00 AM,06/16/2017 12:00:00 AM,1810,13,Newton,1344,1,210,ROBBERY,0344 0330 0916 0432 0913 1407 1419 1100,42,M,H,103,ALLEY,102,HAND GUN,IC,Invest Cont,210,998,,,400 E  41ST                         ST,,34.0092,-118.2692
170509537,04/30/2017 12:00:00 AM,04/30/2017 12:00:00 AM,1410,05,Harbor,0521,1,210,ROBBERY,1300 0429 0417 0416 0330 1309 0342 0326 0360 0916,22,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,28100 S  WESTERN                      AV,,33.7655,-118.3109
170506138,02/16/2017 12:00:00 AM,02/16/2017 12:00:00 AM,1630,05,Harbor,0506,1,210,ROBBERY,0916 0337 0354 0355 0330 0216,50,M,O,101,STREET,113,SIMULATED GUN,AA,Adult Arrest,210,,,,DENKER,CARSON,33.8315,-118.3038
171824940,12/27/2017 12:00:00 AM,12/27/2017 12:00:00 AM,1825,18,Southeast,1805,1,220,ATTEMPTED ROBBERY,0916 0330 1822 1310 0355 0334,45,M,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,220,,,,500 E  89TH                         ST,,33.9556,-118.2661
171222521,09/11/2017 12:00:00 AM,09/11/2017 12:00:00 AM,1930,12,77th Street,1211,1,210,ROBBERY,0916 0342 1309 1822 0302 1311 0354 0330 0906,25,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,57TH                         ST,CRENSHAW                     BL,33.9909,-118.3308
171424028,11/06/2017 12:00:00 AM,11/06/2017 12:00:00 AM,0045,14,Pacific,1406,1,220,ATTEMPTED ROBBERY,1501 0916,24,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,3400    MENTONE                      AV,,34.0271,-118.4106
171810479,04/27/2017 12:00:00 AM,04/27/2017 12:00:00 AM,0030,18,Southeast,1806,1,210,ROBBERY,1822 1218 1300 1309 0342 0312 0916 0330 2004,23,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,9000    STANFORD                     AV,,33.9547,-118.263
171311803,05/05/2017 12:00:00 AM,05/04/2017 12:00:00 AM,1900,13,Newton,1333,1,210,ROBBERY,1310 1240 0344 0330 0334 0432 0916 0302 1311,22,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,29TH                         ST,GRIFFITH                     AV,34.0171,-118.2592
171818100,09/04/2017 12:00:00 AM,09/03/2017 12:00:00 AM,2030,18,Southeast,1822,1,210,ROBBERY,1000 0916 1822 0330,19,F,B,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,CENTURY,FIGUEROA,33.9456,-118.2826
171807355,03/02/2017 12:00:00 AM,03/02/2017 12:00:00 AM,1000,18,Southeast,1806,1,210,ROBBERY,0916 0416 0443 1202 0330 0445 0354 0444,65,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,92ND,CENTRAL,33.9533,-118.2564
171807463,03/05/2017 12:00:00 AM,03/05/2017 12:00:00 AM,1050,18,Southeast,1846,1,210,ROBBERY,0330 0449 1310 0355 0354 0916 1822,52,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,,,,11200 S  CENTRAL                      AV,,33.9328,-118.2542
170712178,07/03/2017 12:00:00 AM,07/03/2017 12:00:00 AM,2030,07,Wilshire,0732,1,210,ROBBERY,0334 0302 0443 0355 0916,24,M,W,101,STREET,102,HAND GUN,JA,Juv Arrest,210,,,,6400 W  5TH                          ST,,34.0681,-118.3675
170214439,07/25/2017 12:00:00 AM,07/25/2017 12:00:00 AM,1645,02,Rampart,0295,1,210,ROBBERY,0916 0444 0448 0344 1814 2000,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1100 W  17TH                         ST,,34.0406,-118.2798
171919104,09/30/2017 12:00:00 AM,09/30/2017 12:00:00 AM,0720,19,Mission,1913,1,210,ROBBERY,0330 1218 0416 0916 0444 1317,29,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,BRADLEY,BLEDSOE,34.3077,-118.4627
171404798,01/16/2017 12:00:00 AM,01/16/2017 12:00:00 AM,2030,14,Pacific,1407,1,210,ROBBERY,0906 1816 0916,36,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,510,,,3400    CLARINGTON                   AV,,34.0293,-118.4055
171115150,08/16/2017 12:00:00 AM,08/16/2017 12:00:00 AM,1210,11,Northeast,1169,1,210,ROBBERY,0916 1402 0342 0330 1251 0906,29,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,210,998,,,AVENUE 50,ECHO,34.1038,-118.2013
171005403,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,0425,10,West Valley,1033,1,210,ROBBERY,0916 1302 0216 0206 0302 1315 0330 1822,17,M,I,104,DRIVEWAY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,6300    YOLANDA                      AV,,34.1848,-118.5404
171310422,04/15/2017 12:00:00 AM,04/15/2017 12:00:00 AM,1320,13,Newton,1309,1,210,ROBBERY,1310 1240 0302 0334 0432 1311 0344 0330 0916,45,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,11TH                         ST,MATEO                        ST,34.0237,-118.2324
170327985,12/21/2017 12:00:00 AM,12/21/2017 12:00:00 AM,0200,03,Southwest,0331,1,210,ROBBERY,0342 0344 0416 0446 0916 1302 1310 1316 1202 1822,62,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,LA BREA,JEFFERSON,34.0255,-118.3551
171410894,04/21/2017 12:00:00 AM,04/21/2017 12:00:00 AM,1400,14,Pacific,1455,1,210,ROBBERY,1300 1227 0916,23,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,5100    KELI                         CT,,33.986,-118.4155
170325989,11/22/2017 12:00:00 AM,11/22/2017 12:00:00 AM,1120,03,Southwest,0353,1,210,ROBBERY,0432 0344 0354 0355 0916 1300 1314 0216 1402 0330,24,M,H,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,210,,,,3700    CRENSHAW                     BL,,34.0209,-118.3406
170506869,03/05/2017 12:00:00 AM,03/05/2017 12:00:00 AM,0430,05,Harbor,0503,1,210,ROBBERY,0916 0913 0330 0421 0369 2004 0429 1310 1311,59,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,900    PCH,,33.7941,-118.29
171518673,09/12/2017 12:00:00 AM,09/11/2017 12:00:00 AM,2100,15,N Hollywood,1532,1,210,ROBBERY,0916 1310 1302 0330 0216 0337 0344 0334,24,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,RHODES                       ST,HAMLIN                       ST,34.1886,-118.403
171824779,12/24/2017 12:00:00 AM,12/24/2017 12:00:00 AM,0600,18,Southeast,1821,1,210,ROBBERY,0916 0342 1008 1202 0305 0302 0449,64,M,H,301,GAS STATION,101,REVOLVER,IC,Invest Cont,210,,,,HOOVER,CENTURY,33.9455,-118.2869
171420966,09/19/2017 12:00:00 AM,09/19/2017 12:00:00 AM,1740,14,Pacific,1459,1,210,ROBBERY,0334 0916 0906 1816,19,M,W,101,STREET,101,REVOLVER,AA,Adult Arrest,210,,,,SEPULVEDA,LUCERN,33.9991,-118.404
171314046,06/08/2017 12:00:00 AM,06/08/2017 12:00:00 AM,0940,13,Newton,1347,1,210,ROBBERY,0344 0302 0916 1309 0334 0432 0330 0202,33,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,1500 E  33RD                         ST,,34.0121,-118.2489
171815828,07/28/2017 12:00:00 AM,07/28/2017 12:00:00 AM,2310,18,Southeast,1826,1,210,ROBBERY,0330 0344 1227 1402 0916 0342 1822 0104 2024,21,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,JA,Juv Arrest,210,,,,9300    SUCCESS                      AV,,33.9523,-118.2489
170515826,09/11/2017 12:00:00 AM,09/11/2017 12:00:00 AM,0430,05,Harbor,0557,1,210,ROBBERY,0341 0906 0916 0330 0342 0353 0355 0432 1309 1310,24,F,H,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,700 W  7TH                          ST,,33.7379,-118.2923
170311987,04/30/2017 12:00:00 AM,04/30/2017 12:00:00 AM,2300,03,Southwest,0314,1,210,ROBBERY,1402 0334 0344 0432 1822 0906 0330 0916 0354 1414,23,F,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,998,,,5TH                          AV,MONTCLAIR                    ST,34.0297,-118.3224
170813458,07/28/2017 12:00:00 AM,07/28/2017 12:00:00 AM,1700,08,West LA,0881,1,210,ROBBERY,0906 1402 0916 0334 0330,23,M,W,101,STREET,204,FOLDING KNIFE,AA,Adult Arrest,210,998,,,OLYMPIC                      BL,BUNDY                        DR,34.0324,-118.4537
171810858,05/03/2017 12:00:00 AM,05/03/2017 12:00:00 AM,0330,18,Southeast,1805,2,624,BATTERY - SIMPLE ASSAULT,0916 0416 1817 1311 0419 0429,22,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400 E  90TH                         ST,,33.9547,-118.2673
171322734,10/22/2017 12:00:00 AM,10/22/2017 12:00:00 AM,1525,13,Newton,1383,1,210,ROBBERY,1310 0344 0330 0916 0444 0305 1302,55,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,SLAUSON                      AV,BROADWAY,33.9892,-118.2783
171613424,08/22/2017 12:00:00 AM,08/22/2017 12:00:00 AM,1845,16,Foothill,1675,1,210,ROBBERY,0330 0916 1822 1316 1420 0432,57,M,W,108,PARKING LOT,515,PHYSICAL PRESENCE,IC,Invest Cont,210,,,,8800    SUNLAND                      BL,,34.2309,-118.3727
180309403,03/22/2018 12:00:00 AM,03/22/2018 12:00:00 AM,1003,03,Southwest,0336,1,210,ROBBERY,1822 0916 1310 0216 0443 0329,27,M,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,2200 W  31ST                         ST,,34.0265,-118.3151
180817324,10/05/2018 12:00:00 AM,10/05/2018 12:00:00 AM,1815,08,West LA,0859,1,210,ROBBERY,0342 0429 0344 0916 1302 1315 1822,55,F,W,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1400 S  HOLT                         AV,,34.0538,-118.3784
180921348,11/28/2018 12:00:00 AM,11/28/2018 12:00:00 AM,1430,09,Van Nuys,0952,1,210,ROBBERY,1317 1822 1300 0330 0302 0916,59,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,5300    KESTER                       AV,,34.1667,-118.4575
181817177,08/17/2018 12:00:00 AM,08/17/2018 12:00:00 AM,2040,18,Southeast,1844,1,210,ROBBERY,0330 0302 1300 1202 0916,54,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,510,,,600 E  IMPERIAL                     HY,,33.9345,-118.2623
181020220,12/22/2018 12:00:00 AM,12/22/2018 12:00:00 AM,0300,10,West Valley,1005,1,220,ATTEMPTED ROBBERY,0916 0207 0342 1822 1310,24,F,O,101,STREET,113,SIMULATED GUN,IC,Invest Cont,220,520,,,ZELZAH                       AV,HATTON,34.21,-118.5225
182106651,02/23/2018 12:00:00 AM,02/23/2018 12:00:00 AM,1723,21,Topanga,2104,2,624,BATTERY - SIMPLE ASSAULT,0329 0416 0916,24,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,740,,,CANOGA                       AV,VICTORY                      BL,34.232,-118.6006
181515343,07/30/2018 12:00:00 AM,07/30/2018 12:00:00 AM,0430,15,N Hollywood,1539,1,210,ROBBERY,0330 0371 1313 0387 0354 0308 0906 0916 0344 0334,49,M,H,101,STREET,216,SCISSORS,IC,Invest Cont,210,,,,5600    AUCKLAND                     AV,,34.1722,-118.3604
180806741,02/28/2018 12:00:00 AM,02/28/2018 12:00:00 AM,1220,08,West LA,0836,1,220,ATTEMPTED ROBBERY,1210 0432 0202 1306 1240 1310 0916 1822,32,F,W,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220,,,,SANTA MONICA,BEVERLY GLEN,34.0568,-118.4247
181315611,07/15/2018 12:00:00 AM,07/14/2018 12:00:00 AM,2355,13,Newton,1307,1,210,ROBBERY,0916 1310 0416 0448 1302 0429 1311 0342 0344 0330,67,M,H,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,210,,,,700    STANFORD                     AV,,34.039,-118.2444
180313256,05/21/2018 12:00:00 AM,05/21/2018 12:00:00 AM,1445,03,Southwest,0362,1,210,ROBBERY,0906 1311 0216 0353 0916 0302 0330 0334 0432 1310,27,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,4800    MARTIN LUTHER KING JR        BL,,34.0198,-118.3492
181001002,11/22/2018 12:00:00 AM,11/22/2018 12:00:00 AM,0200,10,West Valley,1031,1,210,ROBBERY,0916 1300 1612 0101 0354 0444 1822 2004,55,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,TAMPA,VICTORY,34.1866,-118.5535
181806277,02/10/2018 12:00:00 AM,02/10/2018 12:00:00 AM,0001,18,Southeast,1802,1,210,ROBBERY,0344 1822 2034 0416 0445 1310 0305 0429 0916,39,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,510,,,87TH                         ST,FIGUEROA                     ST,33.9587,-118.2827
180921787,12/07/2018 12:00:00 AM,12/04/2018 12:00:00 AM,1730,09,Van Nuys,0914,1,220,ATTEMPTED ROBBERY,0342 0327 1822 0302 0355 0207 0916,38,M,W,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,220,,,,6900    VESPER                       AV,,34.1961,-118.4509
180300710,05/29/2018 12:00:00 AM,05/29/2018 12:00:00 AM,1545,03,Southwest,0336,1,220,ATTEMPTED ROBBERY,0207 0216 0302 0334 0443 0916 1310 1402 1407 1419,37,M,B,102,SIDEWALK,102,HAND GUN,AA,Adult Arrest,220,,,,30TH                         ST,ARLINGTON                    AV,34.0274,-118.3177
180916523,08/25/2018 12:00:00 AM,08/25/2018 12:00:00 AM,1430,09,Van Nuys,0946,1,210,ROBBERY,1300 1822 0334 0916 0302 0344,51,F,H,101,STREET,101,REVOLVER,IC,Invest Cont,210,,,,MATILIJA                     AV,OXNARD                       ST,34.1794,-118.4334
180204404,01/09/2018 12:00:00 AM,01/09/2018 12:00:00 AM,0030,02,Rampart,0291,1,210,ROBBERY,0906 1306 0342 0355 0416 0344 0449 0354 0916,42,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,ALVARADO,WESTLAKE                     AV,34.0457,-118.2837
180210218,04/21/2018 12:00:00 AM,04/21/2018 12:00:00 AM,2350,02,Rampart,0237,1,220,ATTEMPTED ROBBERY,0916 0302 0334 1822 0355 1402 2004,28,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,220,998,,,200    UNION                        PL,,34.0622,-118.2653
180326767,12/04/2018 12:00:00 AM,12/04/2018 12:00:00 AM,0800,03,Southwest,0321,1,210,ROBBERY,0334 1822 0448 0425 0449 0444 1402 1311 0344 0916,31,F,H,108,PARKING LOT,513,STUN GUN,IC,Invest Cont,210,,,,3500 S  LA CIENEGA                   BL,,34.0242,-118.3722
180318982,08/15/2018 12:00:00 AM,08/15/2018 12:00:00 AM,1600,03,Southwest,0373,1,210,ROBBERY,1822 1310 0334 0355 0356 0916 0432 1402,57,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,39TH                         ST,NORMANDIE                    AV,34.0164,-118.3312
181317841,08/23/2018 12:00:00 AM,08/22/2018 12:00:00 AM,2220,13,Newton,1343,1,210,ROBBERY,1402 0344 0330 0916 1240 0444,33,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,998,,,900 E  JEFFERSON                    AV,,34.0136,-118.2611
181217334,06/30/2018 12:00:00 AM,06/30/2018 12:00:00 AM,2230,12,77th Street,1232,1,210,ROBBERY,0344 0330 0416 0916 1311,35,M,B,108,PARKING LOT,212,BOTTLE,IC,Invest Cont,210,,,,SLAUSON                      AV,7TH                          AV,33.9891,-118.3247
181906844,02/25/2018 12:00:00 AM,02/25/2018 12:00:00 AM,0730,19,Mission,1919,1,210,ROBBERY,0344 1822 0421 0916 0334 0449 1206 1019,34,M,H,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,210,,,,FOOTHILL                     BL,ARROYO,34.2928,-118.4144
181610745,06/18/2018 12:00:00 AM,06/18/2018 12:00:00 AM,2215,16,Foothill,1693,1,220,ATTEMPTED ROBBERY,0416 0355 0312 1302 1309 1311 0916 0340,22,F,O,101,STREET,113,SIMULATED GUN,IC,Invest Cont,220,,,,SAINT CLAIR,LULL                         ST,34.2094,-118.3995
180214644,07/08/2018 12:00:00 AM,07/08/2018 12:00:00 AM,1500,02,Rampart,0239,1,210,ROBBERY,1402 0916 2000 1814 0416,24,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,998,,,1ST                          ST,BEAUDRY                      AV,34.0591,-118.2542
180311298,04/22/2018 12:00:00 AM,04/22/2018 12:00:00 AM,2100,03,Southwest,0375,1,210,ROBBERY,1310 0344 1822 0216 0334 0432 0337 0330 0916,42,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,WESTERN,39TH                         PL,34.0137,-118.3089
